x1,x2,x3,yobj1,yobj2
15.00000001,15.00000001,56.00000001,1.537079308018,0.0661081376780333
15.00000001,15.00000001,57.00000001,1.46009404808094,0.0661681479434256
15.00000001,15.00000001,58.00000001,1.38698226034196,0.0661408705500654
15.00000001,15.00000001,59.00000001,1.32189466931883,0.0662486162538381
15.00000001,15.00000001,60.00000001,1.25992504672795,0.0662799852562023
15.00001,15.00001,61.00001,1.20508294895285,0.0664681992703875
15.00001,15.00001,62.00001,1.14861620557449,0.0663522703486068
15.00001,15.00001,63.00001,1.09871249968103,0.0664040973959911
15.00001,15.00001,64.00001,1.05099037655888,0.066390458699311
15.00001,15.00001,65.00001,1.00530984159168,0.0663113542585665
15.00001,15.00001,66.00001,0.961542627460807,0.0661667840737576
15.00001,15.00001,67.00001,0.919570991345558,0.0659567481448843
15.00001,15.00001,68.00001,0.882920073078017,0.0659526565358803
15.00001,15.00001,69.00001,0.847713525973728,0.065894010140156
15.00001,15.00001,70.00001,0.813867618371054,0.0657808089577112
15.00001,15.00001,71.00001,0.781304967928672,0.0656130529885462
15.00001,15.00001,72.00001,0.749953950991122,0.0653907422326608
15.00001,15.00001,73.00001,0.719748176681428,0.0651138766900551
15.00001,15.00001,74.00001,0.690626017593606,0.0647824563607291
15.00001,15.00001,75.00001,0.665715431349283,0.0647060796593207
15.00001,15.00001,76.00001,0.641667549390478,0.0645860591285359
15.00001,15.00001,77.00001,0.615361511231242,0.064101885396393
15.00001,15.00001,78.00001,0.5929613227291,0.0638891217281837
15.00001,15.00001,79.00001,0.571298588992462,0.0636327142305981
15.00001,15.00001,80.00001,0.550337482259439,0.0633326629036363
15.00001,15.00001,81.00001,0.53004445860954,0.0629889677472981
15.00001,15.00001,82.00001,0.513223568104625,0.0629494155269259
15.00001,15.00001,83.00001,0.494130543859431,0.0625238881905073
15.00001,15.00001,84.00001,0.475618296017132,0.0620547170247124
15.00001,15.00001,85.00001,0.460368773813448,0.0619060552308995
15.00001,15.00001,86.00001,0.44556942200692,0.0617246605650544
15.00001,15.00001,87.00001,0.428571324933777,0.0611354688684748
15.00001,15.00001,88.00001,0.414652204704206,0.0608831529798932
15.00001,15.00001,89.00001,0.400811825357169,0.0606456881165855
15.00001,15.00001,90.00001,0.387677756145682,0.0603269972374943
15.00001,15.00001,91.00001,0.374904485477967,0.0599755734863708
15.00001,15.00001,92.00001,0.362477347850552,0.0595914168632151
15.00001,15.00001,93.00001,0.350382461953242,0.0591745273680272
15.00001,15.00001,94.00001,0.338606678945124,0.0587249050008071
15.00001,15.00001,95.00001,0.327137534771214,0.0582425497615548
15.00001,15.00001,96.00001,0.31596320615622,0.0577274616502703
15.00001,15.00001,97.00001,0.30736624783563,0.0576095626945247
15.00001,15.00001,98.00001,0.296719701326434,0.0570344643178479
15.00001,15.00001,99.00001,0.286336665078037,0.0564266330691388
15.00001,15.00001,100.00001,0.278417135272706,0.0562323574119847
15.00001,15.00001,101.00001,0.26850591082834,0.0555645158978833
15.00001,15.00001,102.00001,0.260988142142987,0.0553211409326809
15.00001,15.00001,103.00001,0.253647667707665,0.0550559440527904
15.00001,15.00001,104.00001,0.244371636876874,0.0543008148799364
15.00001,15.00001,105.00001,0.237391709113208,0.0539865186919976
15.00001,15.00001,106.00001,0.230570767366303,0.0536504005893707
15.00001,15.00001,107.00001,0.223903440822957,0.0532924605720556
15.00001,15.00001,108.00001,0.21537177764063,0.0524227663470889
15.00001,15.00001,109.00001,0.209018679038931,0.0520157270217255
15.00001,15.00001,110.00001,0.202803983795575,0.051586865781674
15.00001,15.00001,111.00001,0.196723217931902,0.0511361826269344
15.00001,15.00001,112.00001,0.190772098245956,0.0506636775575066
15.00001,15.00001,113.00001,0.184946522251011,0.0501693505733907
15.00001,15.00001,114.00001,0.179242558744219,0.0496532016745866
15.00001,15.00001,115.00001,0.173656438959805,0.0491152308610944
15.00001,15.00001,116.00001,0.16818454826499,0.0485554381329141
15.00001,15.00001,117.00001,0.162823418360174,0.0479738234900457
15.00001,15.00001,118.00001,0.159380866027886,0.0479148740121729
15.00001,15.00001,119.00001,0.154213435189943,0.0472950710186002
15.00001,15.00001,120.00001,0.149147520046497,0.0466534461103393
15.00001,15.00001,121.00001,0.144180158237374,0.0459899992873904
15.00001,15.00001,122.00001,0.14104985768466,0.0458710395441252
15.00001,15.00001,123.00001,0.13618236367038,0.0451933478601993
15.00001,15.00001,124.00001,0.131480852144265,0.0444692846075611
15.00001,15.00001,125.00001,0.128558897856212,0.0443063779527712
15.00001,15.00001,126.00001,0.124015242008488,0.0435441263494287
15.00001,15.00001,127.00001,0.121215549183468,0.0433539423012787
15.00001,15.00001,128.00001,0.116821451811915,0.042553502347232
15.00001,15.00001,129.00001,0.112506626555307,0.0417312404784972
15.00001,15.00001,130.00001,0.109884901691901,0.0414974126009709
15.00001,15.00001,131.00001,0.107309636141851,0.0412526737661004
15.00001,15.00001,132.00001,0.103192036182105,0.0403758571106453
15.00001,15.00001,133.00001,0.100719881219227,0.0401038408824147
15.00001,15.00001,134.00001,0.0967302357965988,0.0391888358762553
15.00001,15.00001,135.00001,0.0943556848202207,0.0388895422546646
15.00001,15.00001,136.00001,0.0904877376160211,0.037936348897801
15.00001,15.00001,137.00001,0.0882056609571938,0.0376097778828501
15.00001,15.00001,138.00001,0.0859616629818973,0.0372722959105552
15.00001,15.00001,139.00001,0.08225917730016,0.0362645477669712
15.00001,15.00001,140.00001,0.0801008053257467,0.0358997884013161
15.00001,15.00001,141.00001,0.0779775685044326,0.0355241180783169
15.00001,15.00001,142.00001,0.0758886158390132,0.0351375367979736
15.00001,15.00001,143.00001,0.072385415504398,0.0340588674316532
15.00001,15.00001,144.00001,0.0703740885507225,0.0336450087579498
15.00001,15.00001,145.00001,0.0683944707147752,0.0332202391269023
15.00001,15.00001,146.00001,0.0664169598930365,0.0327988033994877
15.00001,15.00001,147.00001,0.0644996019906244,0.0323519087716037
15.00001,15.00001,148.00001,0.0612203886047887,0.0311853455822338
15.00001,15.00001,149.00001,0.0593720157088164,0.0307111735609896
15.00001,15.00001,150.00001,0.0575516661542864,0.0302260905824013
15.00001,15.00001,151.00001,0.0557587074394484,0.0297300966464689
15.00001,15.00001,152.00001,0.0539925259549503,0.0292231917531925
15.00001,15.00001,153.00001,0.0522525262836874,0.028705375902572
15.00001,15.00001,154.00001,0.0505381305315603,0.0281766490946074
15.00001,15.00001,155.00001,0.0488487776875592,0.0276370113292988
15.00001,15.00001,156.00001,0.0471839230116886,0.0270864626066461
15.00001,15.00001,157.00001,0.0455430374493278,0.0265250029266493
15.00001,15.00001,158.00001,0.0439256070707054,0.0259526322893084
15.00001,15.00001,159.00001,0.0423311325342396,0.0253693506946235
15.00001,15.00001,160.00001,0.0407591285725685,0.0247751581425945
15.00001,15.00001,161.00001,0.0392091235001568,0.0241700546332215
15.00001,15.00001,162.00001,0.0376806587414325,0.0235540401665044
15.00001,15.00001,163.00001,0.0361732883784581,0.0229271147424432
15.00001,15.00001,164.00001,0.0346865787172036,0.022289278361038
15.00001,15.00001,165.00001,0.0332201078715306,0.0216405310222887
15.00001,15.00001,166.00001,0.0317734653640526,0.0209808727261953
15.00001,15.00001,167.00001,0.0303349348529992,0.020317880526469
15.00001,15.00001,168.00001,0.0289273584270586,0.019636097233539
15.00001,15.00001,169.00001,0.0275384288277357,0.018943402983265
15.00001,15.00001,170.00001,0.0261677779582889,0.0182397977756469
15.00001,15.00001,171.00001,0.0248150473471678,0.0175252816106848
15.00001,15.00001,172.00001,0.0246538816772241,0.0176398466627975
15.00001,15.00001,173.00001,0.023328377606723,0.0169089640618192
15.00001,15.00001,174.00001,0.0220198702046237,0.0161671705034969
15.00001,15.00001,175.00001,0.0207280346363505,0.0154144659878305
15.00001,15.00001,176.00001,0.0194525542924339,0.01465085051482
15.00001,15.00001,177.00001,0.0181931205298141,0.0138763240844655
15.00001,15.00001,178.00001,0.0180793938510377,0.0139636117432181
15.00001,15.00001,179.00001,0.0168441383467094,0.0131727188768474
15.00001,15.00001,180.00001,0.0156241355256792,0.0123709150531327
15.00001,15.00001,181.00001,0.0144191046158667,0.011558200272074
15.00001,15.00001,182.00001,0.0143311684189887,0.0116291214948104
15.00001,15.00001,183.00001,0.0131485838875812,0.0108000402777356
15.00001,15.00001,184.00001,0.0119802497471798,0.00996004810331662
15.00001,15.00001,185.00001,0.0108259099601487,0.00910914497155363
15.00001,15.00001,186.00001,0.0107614594288827,0.00916369975827396
15.00001,15.00001,187.00001,0.00962483117822653,0.00829915792983087
15.00001,15.00001,188.00001,0.00850508907867392,0.00742067432255927
15.00001,15.00001,189.00001,0.00739844125087181,0.0065312797579436
15.00001,15.00001,190.00001,0.00735543406711089,0.00656946810864784
15.00001,15.00001,191.00001,0.00626822213977722,0.00566370710801605
15.00001,15.00001,192.00001,0.00519350490658052,0.00474703515004022
15.00001,15.00001,193.00001,0.00516383250844738,0.00477431254340038
15.00001,15.00001,194.00001,0.00410759999475802,0.00384127414940845
15.00001,15.00001,195.00001,0.00306330043901399,0.00289732479807243
15.00001,15.00001,196.00001,0.0030460936329905,0.00291369123408853
15.00001,15.00001,197.00001,0.00201938970130191,0.00195337544673642
15.00001,15.00001,198.00001,0.00100409183088188,0.000982148702040254
15.00001,15.00001,199.00001,0.000998545274197553,0.000987604180712288
15.00001,15.00001,200.00001,0.000100011,0.000100011
15.00001,16.00001,20.00001,113.425271363282,0.00864215599722755
15.00001,16.00001,21.00001,66.323242643066,0.0135891234405978
15.00001,16.00001,22.00001,45.8116345203548,0.0181405686802456
15.00001,16.00001,23.00001,34.4098862033371,0.0222943701411319
15.00001,16.00001,24.00001,27.1570659040792,0.0261125990472584
15.00001,16.00001,25.00001,22.1622598515485,0.0296283519692355
15.00001,16.00001,26.00001,18.5455185818741,0.0328509032208057
15.00001,16.00001,27.00001,15.7787893568157,0.0358145313929581
15.00001,16.00001,28.00001,13.6350084536238,0.0385417554893225
15.00001,16.00001,29.00001,11.9117090513576,0.0410310297909417
15.00001,16.00001,30.00001,10.5158378155695,0.0433625801425094
15.00001,16.00001,31.00001,9.35944232113379,0.045480154497274
15.00001,16.00001,32.00001,8.38180405611221,0.0474407019909286
15.00001,16.00001,33.00001,7.55306804328065,0.0492214611541248
15.00001,16.00001,34.00001,6.83903757606999,0.0508767139996495
15.00001,16.00001,35.00001,6.22385650192414,0.0523862449482011
15.00001,16.00001,36.00001,5.68839998082828,0.0537850296797105
15.00001,16.00001,37.00001,5.21987797753373,0.0550894346301937
15.00001,16.00001,38.00001,4.79756870759774,0.0562242045021915
15.00001,16.00001,39.00001,4.43491215936632,0.057383039096776
15.00001,16.00001,40.00001,4.10567162274568,0.0583782093311994
15.00001,16.00001,41.00001,3.80543196529887,0.0592097152054618
15.00001,16.00001,42.00001,3.54577368946215,0.0601362070250473
15.00001,16.00001,43.00001,3.30713564733384,0.06092085639916
15.00001,16.00001,44.00001,3.08706464544027,0.0615636633277997
15.00001,16.00001,45.00001,2.89024365394953,0.0622103193997248
15.00001,16.00001,46.00001,2.70763071478217,0.062726043983521
15.00001,16.00001,47.00001,2.54403807703245,0.0632674396252906
15.00001,16.00001,48.00001,2.39145971824101,0.0636888147362755
15.00001,16.00001,49.00001,2.25470648130404,0.0641576828199219
15.00001,16.00001,50.00001,2.12695238886946,0.0645061363659906
15.00001,16.00001,51.00001,2.01215684317815,0.0649354825374797
15.00001,16.00001,52.00001,1.89881021887229,0.0650827804616246
15.00001,16.00001,53.00001,1.80241512569028,0.0654995790321679
15.00001,16.00001,54.00001,1.70635694415172,0.0656343293553672
15.00001,16.00001,55.00001,1.62070428622107,0.0658611257270495
15.00001,16.00001,56.00001,1.53934471597234,0.066010848308382
15.00001,16.00001,57.00001,1.46219037835672,0.0660732832309619
15.00001,16.00001,58.00001,1.39347730048446,0.0662649826898542
15.00001,16.00001,59.00001,1.32814124759977,0.066380305447338
15.00001,16.00001,60.00001,1.26593923589277,0.0664192515034134
15.00001,16.00001,61.00001,1.20665104646482,0.0663818208580803
15.00001,16.00001,62.00001,1.15007662031648,0.0662680135113387
15.00001,16.00001,63.00001,1.10007820818157,0.0663216590516137
15.00001,16.00001,64.00001,1.05226817639542,0.0663098388478243
15.00001,16.00001,65.00001,1.00650592705342,0.0662325528999705
15.00001,16.00001,66.00001,0.962662653804966,0.0660898012080523
15.00001,16.00001,67.00001,0.924332308987108,0.0661472352751828
15.00001,16.00001,68.00001,0.883907127367652,0.0658790075738078
15.00001,16.00001,69.00001,0.848642527086028,0.0658218765888257
15.00001,16.00001,70.00001,0.814742274585317,0.0657101908171233
15.00001,16.00001,71.00001,0.782128694820531,0.0655439502587005
15.00001,16.00001,72.00001,0.750729899195975,0.0653231549135573
15.00001,16.00001,73.00001,0.720479256585624,0.0650478047816939
15.00001,16.00001,74.00001,0.694560531248535,0.0650217397169275
15.00001,16.00001,75.00001,0.666367773750409,0.0646427354902954
15.00001,16.00001,76.00001,0.642285428580069,0.0645239272881045
15.00001,16.00001,77.00001,0.619023683907724,0.0643614752565372
15.00001,16.00001,78.00001,0.596541299689735,0.0641553793955937
15.00001,16.00001,79.00001,0.571821516752638,0.0635745224580964
15.00001,16.00001,80.00001,0.553763021569418,0.063612256185578
15.00001,16.00001,81.00001,0.53339737697913,0.0632752288365057
15.00001,16.00001,82.00001,0.513671211852645,0.0628945576580571
15.00001,16.00001,83.00001,0.494554872354802,0.0624702426502323
15.00001,16.00001,84.00001,0.478772073790908,0.0623606784535689
15.00001,16.00001,85.00001,0.460752254665437,0.0618545312656636
15.00001,16.00001,86.00001,0.445935092430398,0.0616740458462639
15.00001,16.00001,87.00001,0.428917925268539,0.061086066478278
15.00001,16.00001,88.00001,0.414982736544544,0.0608346598361418
15.00001,16.00001,89.00001,0.401441784986807,0.0605505203219734
15.00001,16.00001,90.00001,0.388278574038198,0.0602336479357728
15.00001,16.00001,91.00001,0.375477514861961,0.05988404267754
15.00001,16.00001,92.00001,0.363023864754963,0.059501704547275
15.00001,16.00001,93.00001,0.350903670508025,0.0590866335449778
15.00001,16.00001,94.00001,0.339103716255869,0.0586388296706484
15.00001,16.00001,95.00001,0.327611475406885,0.0581582929242868
15.00001,16.00001,96.00001,0.318741647574014,0.0580688836904951
15.00001,16.00001,97.00001,0.307800227697028,0.0575283366787411
15.00001,16.00001,98.00001,0.297133392076279,0.0569550567949549
15.00001,16.00001,99.00001,0.288971017739399,0.0567892708597548
15.00001,16.00001,100.00001,0.278795805281917,0.0561559807105763
15.00001,16.00001,101.00001,0.271052592542905,0.0559410954673278
15.00001,16.00001,102.00001,0.261334624892596,0.0552477950527569
15.00001,16.00001,103.00001,0.253980429474418,0.0549838105014602
15.00001,16.00001,104.00001,0.244688488255645,0.0542304998214969
15.00001,16.00001,105.00001,0.237695959927835,0.0539174159621519
15.00001,16.00001,106.00001,0.230862906430435,0.0535825101881187
15.00001,16.00001,107.00001,0.224183933688378,0.0532257824993974
15.00001,16.00001,108.00001,0.217653888179963,0.052847232895988
15.00001,16.00001,109.00001,0.209274750914017,0.0519520797705518
15.00001,16.00001,110.00001,0.203049732323652,0.0515244308590941
15.00001,16.00001,111.00001,0.196959026390915,0.0510749600329482
15.00001,16.00001,112.00001,0.190998332562287,0.0506036672921142
15.00001,16.00001,113.00001,0.185163531944471,0.0501105526365921
15.00001,16.00001,114.00001,0.179450677812717,0.0495956160663818
15.00001,16.00001,115.00001,0.173855986708107,0.0490588575814834
15.00001,16.00001,116.00001,0.170226113807784,0.0490332471399397
15.00001,16.00001,117.00001,0.164838262574749,0.0484583003043371
15.00001,16.00001,118.00001,0.159469632864437,0.0478882027831096
15.00001,16.00001,119.00001,0.154298471541854,0.0472690059538338
15.00001,16.00001,120.00001,0.149228954667871,0.0466279872098698
15.00001,16.00001,121.00001,0.146017359686258,0.0465256969847692
15.00001,16.00001,122.00001,0.141125386384358,0.0458464898901011
15.00001,16.00001,123.00001,0.136326815913998,0.0451454608807448
15.00001,16.00001,124.00001,0.133328336050102,0.0449995268262679
15.00001,16.00001,125.00001,0.128692708823536,0.0442603094662073
15.00001,16.00001,126.00001,0.124143125721825,0.0434992701914587
15.00001,16.00001,127.00001,0.121339396476632,0.0433096923076055
15.00001,16.00001,128.00001,0.116939722063306,0.0425104646821526
15.00001,16.00001,129.00001,0.114251666516974,0.0422936094049393
15.00001,16.00001,130.00001,0.10999415835677,0.0414561934287822
15.00001,16.00001,131.00001,0.107415385957216,0.0412120607582086
15.00001,16.00001,132.00001,0.103292834253101,0.0403364564313473
15.00001,16.00001,133.00001,0.100817407116317,0.0400650463674136
15.00001,16.00001,134.00001,0.0968230893841165,0.039151253689848
15.00001,16.00001,135.00001,0.0944454832249984,0.0388525662325542
15.00001,16.00001,136.00001,0.0921082610346126,0.0385429678179163
15.00001,16.00001,137.00001,0.0882881925594929,0.0375746203536303
15.00001,16.00001,138.00001,0.0860414232713725,0.0372377445456323
15.00001,16.00001,139.00001,0.0838318675532416,0.0368899577802901
15.00001,16.00001,140.00001,0.0801739066666782,0.0358670555292839
15.00001,16.00001,141.00001,0.0780481523989829,0.0354919913705816
15.00001,16.00001,142.00001,0.0759567537558159,0.0351060162545352
15.00001,16.00001,143.00001,0.073898884549814,0.0347091301811448
15.00001,16.00001,144.00001,0.0704362701964488,0.0336153067074021
15.00001,16.00001,145.00001,0.0684544264103393,0.0331911432406515
15.00001,16.00001,146.00001,0.0664747012091791,0.0327703136775338
15.00001,16.00001,147.00001,0.0645552410598421,0.0323240252139466
15.00001,16.00001,148.00001,0.0626653553018494,0.0318668257930154
15.00001,16.00001,149.00001,0.059422448501094,0.0306851084962232
15.00001,16.00001,150.00001,0.0576001817750698,0.0302006316819318
15.00001,16.00001,151.00001,0.055805357677005,0.0297052439102963
15.00001,16.00001,152.00001,0.0540373609268872,0.0291989451813168
15.00001,16.00001,153.00001,0.0522955945015186,0.0286817354949931
15.00001,16.00001,154.00001,0.0505794789623491,0.0281536148513255
15.00001,16.00001,155.00001,0.0488884518127876,0.0276145832503137
15.00001,16.00001,156.00001,0.047221966883498,0.0270646406919579
15.00001,16.00001,157.00001,0.0455794937442643,0.026503787176258
15.00001,16.00001,158.00001,0.0439605171410974,0.0259320227032141
15.00001,16.00001,159.00001,0.0423645364573284,0.0253493472728261
15.00001,16.00001,160.00001,0.0407910651975029,0.024755760885094
15.00001,16.00001,161.00001,0.0392396304929599,0.0241512635400178
15.00001,16.00001,162.00001,0.0377097726280397,0.0235358552375976
15.00001,16.00001,163.00001,0.0362010445859229,0.0229095359778333
15.00001,16.00001,164.00001,0.0347130116131588,0.022272305760725
15.00001,16.00001,165.00001,0.0332452508019916,0.0216241645862726
15.00001,16.00001,166.00001,0.031797350689641,0.0209651124544761
15.00001,16.00001,167.00001,0.0303689108737418,0.0202951493653355
15.00001,16.00001,168.00001,0.0289595416431836,0.0196142753188509
15.00001,16.00001,169.00001,0.0275587112198018,0.0189294612044365
15.00001,16.00001,170.00001,0.026186923937406,0.0182264621611153
15.00001,16.00001,171.00001,0.0260156121318914,0.0183464826919
15.00001,16.00001,172.00001,0.0246716855195619,0.0176271172125627
15.00001,16.00001,173.00001,0.0233451154482346,0.0168968407758814
15.00001,16.00001,174.00001,0.0220355678408416,0.0161556533818559
15.00001,16.00001,175.00001,0.020742717139369,0.0154035550304864
15.00001,16.00001,176.00001,0.0194662460350293,0.0146405457217729
15.00001,16.00001,177.00001,0.019343709846664,0.0147332888591974
15.00001,16.00001,178.00001,0.0180919598860341,0.0139539131144678
15.00001,16.00001,179.00001,0.0168557730400934,0.013163626412394
15.00001,16.00001,180.00001,0.0156348608557123,0.0123624287529762
15.00001,16.00001,181.00001,0.0144289419644022,0.0115503201362144
15.00001,16.00001,182.00001,0.0143408861049822,0.0116212413589508
15.00001,16.00001,183.00001,0.0131574456047759,0.0107927663061728
15.00001,16.00001,184.00001,0.0119882753634901,0.0099533802960508
15.00001,16.00001,185.00001,0.0108331188157906,0.0091030833285847
15.00001,16.00001,186.00001,0.0107685826778841,0.00915763811530504
15.00001,16.00001,187.00001,0.00963433091849127,0.00829097471182282
15.00001,16.00001,188.00001,0.00851343420843223,0.00741340035099656
15.00001,16.00001,189.00001,0.00740565805813977,0.00652491503282623
15.00001,16.00001,190.00001,0.00736018793563059,0.00656522495856959
15.00001,16.00001,191.00001,0.00627224990597145,0.0056600701222347
15.00001,16.00001,192.00001,0.00519682290300702,0.00474400432855575
15.00001,16.00001,193.00001,0.00516711268726805,0.00477128172191592
15.00001,16.00001,194.00001,0.0041101943980391,0.00383884949222088
15.00001,16.00001,195.00001,0.00306522431368129,0.00289550630518175
15.00001,16.00001,196.00001,0.00304799594845217,0.00291187274119785
15.00001,16.00001,197.00001,0.00202064377905462,0.00195216311814264
15.00001,16.00001,198.00001,0.00100471192094264,0.000981542537743361
15.00001,16.00001,199.00001,0.000999158530315593,0.000986998016415395
15.00001,16.00001,200.00001,0.000100011,0.000100011
15.00001,17.00001,20.00001,114.742631975938,0.0085600813514283
15.00001,17.00001,21.00001,66.8200387100637,0.013516323108541
15.00001,17.00001,22.00001,46.1446341767778,0.0180489166385554
15.00001,17.00001,23.00001,34.61491847333,0.0222125985774811
15.00001,17.00001,24.00001,27.2965575077324,0.0260404654959282
15.00001,17.00001,25.00001,22.26375589735,0.0295656139645071
15.00001,17.00001,26.00001,18.599469181353,0.0327556141933341
15.00001,17.00001,27.00001,15.8504032296009,0.0357469743820694
15.00001,17.00001,28.00001,13.6929890417285,0.0384837758743247
15.00001,17.00001,29.00001,11.9597256230607,0.0409824760307606
15.00001,17.00001,30.00001,10.5563887580886,0.0433231491549965
15.00001,17.00001,31.00001,9.37997642010293,0.0453805920115094
15.00001,17.00001,32.00001,8.39884024319577,0.0473444734087969
15.00001,17.00001,33.00001,7.57969780823752,0.0492084286217417
15.00001,17.00001,34.00001,6.86512674795479,0.0508541646878051
15.00001,17.00001,35.00001,6.24714996134757,0.0523726062515211
15.00001,17.00001,36.00001,5.70936464722567,0.0537801197489057
15.00001,17.00001,37.00001,5.22919918818825,0.0549912360140971
15.00001,17.00001,38.00001,4.81624673590308,0.0562205372081953
15.00001,17.00001,39.00001,4.44325742416163,0.0572752630847884
15.00001,17.00001,40.00001,4.11304077692061,0.0582736156817706
15.00001,17.00001,41.00001,3.81993570623142,0.0592319614351578
15.00001,17.00001,42.00001,3.55160007813568,0.060037553785728
15.00001,17.00001,43.00001,3.31234959991364,0.0608249612073916
15.00001,17.00001,44.00001,3.09241136920635,0.0614572208772654
15.00001,17.00001,45.00001,2.89506173045372,0.0621067865378155
15.00001,17.00001,46.00001,2.71851609035055,0.0627763253119482
15.00001,17.00001,47.00001,2.55428997543388,0.0633258435552962
15.00001,17.00001,48.00001,2.40158717734365,0.0637433998312107
15.00001,17.00001,49.00001,2.26428052942971,0.0642204511328652
15.00001,17.00001,50.00001,2.13564892420601,0.064588392861079
15.00001,17.00001,51.00001,2.01489540300418,0.0648472250158521
15.00001,17.00001,52.00001,1.90700347150488,0.0651697953464435
15.00001,17.00001,53.00001,1.80501601330167,0.0654051992511418
15.00001,17.00001,54.00001,1.71382062682635,0.0657368923544014
15.00001,17.00001,55.00001,1.62316176048221,0.0657614117002107
15.00001,17.00001,56.00001,1.54161681147784,0.0659135589387307
15.00001,17.00001,57.00001,1.46897098842117,0.0661892121527426
15.00001,17.00001,58.00001,1.39543031700791,0.0661722395524296
15.00001,17.00001,59.00001,1.32995688838802,0.0662896838849526
15.00001,17.00001,60.00001,1.26762828088929,0.0663307515160671
15.00001,17.00001,61.00001,1.20822323022439,0.0662954424457731
15.00001,17.00001,62.00001,1.15568298637859,0.0664218277016752
15.00001,17.00001,63.00001,1.10549675470261,0.0664827472135129
15.00001,17.00001,64.00001,1.05354908712628,0.0662292189963376
15.00001,17.00001,65.00001,1.00770486203383,0.0661537515413744
15.00001,17.00001,66.00001,0.967579722697419,0.0662727112846396
15.00001,17.00001,67.00001,0.925388085455397,0.0660717678202197
15.00001,17.00001,68.00001,0.888537939957288,0.0660761625113722
15.00001,17.00001,69.00001,0.849573566599013,0.0657497430374955
15.00001,17.00001,70.00001,0.815618812792509,0.0656395726765353
15.00001,17.00001,71.00001,0.782954160449893,0.0654748475288547
15.00001,17.00001,72.00001,0.751507454750813,0.0652555675944538
15.00001,17.00001,73.00001,0.724520134245063,0.0652798141663295
15.00001,17.00001,74.00001,0.695254051488423,0.06495688013716
15.00001,17.00001,75.00001,0.670212885761418,0.0648883835716111
15.00001,17.00001,76.00001,0.642904498862074,0.064461795447673
15.00001,17.00001,77.00001,0.619610158254392,0.0643005557446995
15.00001,17.00001,78.00001,0.597096997210638,0.0640956722123498
15.00001,17.00001,79.00001,0.575326368276436,0.0638471448506239
15.00001,17.00001,80.00001,0.554262131989039,0.0635549736595216
15.00001,17.00001,81.00001,0.533870456682881,0.0632191586390431
15.00001,17.00001,82.00001,0.514119637169845,0.0628396997891883
15.00001,17.00001,83.00001,0.497776426969179,0.0627692331896746
15.00001,17.00001,84.00001,0.479177297712017,0.0623079421597393
15.00001,17.00001,85.00001,0.461136374918597,0.0618030073004278
15.00001,17.00001,86.00001,0.446301363544509,0.0616234311274733
15.00001,17.00001,87.00001,0.431898614743846,0.0614111220824867
